EventName,StartDate,EventType,BookingReference,AttendeeReference,GroupSize,IsLeadAttendee,AttendeeGrossCost,EventId,BookingStatus,AttendeeType,TicketType,StatusCreatedDate,ClientId,Season,days_to_event,weeks
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996002,A1064218,1,TRUE,0,24442,Attending,Attendee,Standard,28/06/2021,219,Autumn,66,9.428571429
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996035,A1064251,1,TRUE,0,24442,Attending,Attendee,Standard,29/06/2021,219,Autumn,65,9.285714286
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B996052,A1064268,1,TRUE,0,24507,Attending,Attendee,Standard,29/06/2021,219,Autumn,72,10.28571429
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996060,A1064276,1,TRUE,0,24442,Attending,Attendee,Standard,29/06/2021,219,Autumn,65,9.285714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996120,A1064336,1,TRUE,0,24442,Attending,Attendee,Standard,29/06/2021,219,Autumn,65,9.285714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996195,A1064411,1,TRUE,0,24442,Attending,Attendee,Standard,30/06/2021,219,Autumn,64,9.142857143
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996242,A1064461,1,TRUE,0,24442,Attending,Attendee,Standard,30/06/2021,219,Autumn,64,9.142857143
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR996256,A1064475,1,TRUE,0,24463,Attending,Attendee,Standard,30/06/2021,219,Autumn,113,16.14285714
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996282,A1064501,1,TRUE,0,24442,Attending,Attendee,Standard,30/06/2021,219,Autumn,64,9.142857143
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR996341,A1064560,1,TRUE,0,24463,Attending,Attendee,Standard,30/06/2021,219,Autumn,113,16.14285714
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR996354,A1064573,1,TRUE,0,24463,Attending,Attendee,Standard,30/06/2021,219,Autumn,113,16.14285714
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B996358,A1064577,1,TRUE,0,24507,Attending,Attendee,Standard,30/06/2021,219,Autumn,71,10.14285714
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR996362,A1064581,1,TRUE,0,24463,Attending,Attendee,Standard,30/06/2021,219,Autumn,113,16.14285714
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR996372,A1064591,1,TRUE,0,24463,Attending,Attendee,Standard,30/06/2021,219,Autumn,113,16.14285714
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR996385,A1064604,1,TRUE,0,24463,Attending,Attendee,Standard,01/07/2021,219,Autumn,112,16
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B996401,A1064620,1,TRUE,0,24507,Attending,Attendee,Standard,01/07/2021,219,Autumn,70,10
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996405,A1064624,1,TRUE,0,24442,Attending,Attendee,Standard,01/07/2021,219,Autumn,63,9
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996443,A1064662,1,TRUE,0,24442,Attending,Attendee,Standard,01/07/2021,219,Autumn,63,9
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B996453,A1064672,1,TRUE,0,24507,Attending,Attendee,Standard,01/07/2021,219,Autumn,70,10
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996459,A1064678,1,TRUE,0,24442,Attending,Attendee,Standard,01/07/2021,219,Autumn,63,9
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B996460,A1064679,1,TRUE,0,24507,Attending,Attendee,Standard,01/07/2021,219,Autumn,70,10
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B996467,A1064686,1,TRUE,0,24507,Attending,Attendee,Standard,01/07/2021,219,Autumn,70,10
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B996476,A1064695,1,TRUE,0,24507,Attending,Attendee,Standard,01/07/2021,219,Autumn,70,10
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B996484,A1064703,1,TRUE,0,24507,Attending,Attendee,Standard,01/07/2021,219,Autumn,70,10
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996488,A1064707,1,TRUE,0,24442,Attending,Attendee,Standard,01/07/2021,219,Autumn,63,9
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996499,A1064718,1,TRUE,0,24442,Attending,Attendee,Standard,01/07/2021,219,Autumn,63,9
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996502,A1064721,1,TRUE,0,24442,Attending,Attendee,Standard,01/07/2021,219,Autumn,63,9
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996503,A1064722,1,TRUE,0,24442,Attending,Attendee,Standard,01/07/2021,219,Autumn,63,9
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996504,A1064723,1,TRUE,0,24442,Attending,Attendee,Standard,01/07/2021,219,Autumn,63,9
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996513,A1064732,1,TRUE,0,24442,Attending,Attendee,Standard,01/07/2021,219,Autumn,63,9
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996515,A1064734,1,TRUE,0,24442,Attending,Attendee,Standard,01/07/2021,219,Autumn,63,9
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996519,A1064738,1,TRUE,0,24442,Attending,Attendee,Standard,01/07/2021,219,Autumn,63,9
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR996528,A1064747,1,TRUE,0,24463,Attending,Attendee,Standard,01/07/2021,219,Autumn,112,16
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996547,A1064766,1,TRUE,0,24442,Attending,Attendee,Standard,01/07/2021,219,Autumn,63,9
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR996550,A1064769,1,TRUE,0,24463,Attending,Attendee,Standard,01/07/2021,219,Autumn,112,16
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B996589,A1064808,1,TRUE,0,24507,Attending,Attendee,Standard,02/07/2021,219,Autumn,69,9.857142857
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B996603,A1064822,1,TRUE,0,24507,Attending,Attendee,Standard,02/07/2021,219,Autumn,69,9.857142857
Beginners Renaissance Latin Intensive,20/09/2021,Short Course,B996607,A1064826,1,TRUE,125,24496,Attending,Warburg staff/external students/unwaged,Warburg staff/external students/unwaged,02/07/2021,219,Autumn,80,11.42857143
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996675,A1064894,1,TRUE,0,24442,Attending,Attendee,Standard,02/07/2021,219,Autumn,62,8.857142857
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996696,A1064917,1,TRUE,0,24442,Attending,Attendee,Standard,02/07/2021,219,Autumn,62,8.857142857
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR996697,A1064918,1,TRUE,0,24463,Attending,Attendee,Standard,02/07/2021,219,Autumn,111,15.85714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996720,A1064941,1,TRUE,0,24442,Attending,Attendee,Standard,02/07/2021,219,Autumn,62,8.857142857
Renaissance Italian Intensive,20/09/2021,Short Course,B996740,A1064961,1,TRUE,50,24513,Attending,Warburg students,Warburg students,03/07/2021,219,Autumn,79,11.28571429
Beginners Renaissance Latin Intensive,20/09/2021,Short Course,B996756,A1064977,1,TRUE,140,24496,Attending,Standard,Standard,03/07/2021,219,Autumn,79,11.28571429
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR996773,A1064994,1,TRUE,0,24463,Attending,Attendee,Standard,03/07/2021,219,Autumn,110,15.71428571
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B996779,A1065000,1,TRUE,0,24507,Attending,Attendee,Standard,03/07/2021,219,Autumn,68,9.714285714
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B996785,A1065006,1,TRUE,0,24507,Attending,Attendee,Standard,04/07/2021,219,Autumn,67,9.571428571
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR996790,A1065011,1,TRUE,0,24463,Attending,Attendee,Standard,04/07/2021,219,Autumn,109,15.57142857
Beginners Renaissance Latin Intensive,20/09/2021,Short Course,B996810,A1065031,1,TRUE,140,24496,Attending,Standard,Standard,04/07/2021,219,Autumn,78,11.14285714
Financial Technology - Challenges for the Law - Seminar and  Book Launch,03/09/2021,,B996818,A1065040,1,TRUE,0,24371,Attending,Attendee,Standard,04/07/2021,219,Autumn,61,8.714285714
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR996841,A1065063,1,TRUE,0,24463,Attending,Attendee,Standard,05/07/2021,219,Autumn,108,15.42857143
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR996859,A1065081,1,TRUE,0,24463,Attending,Attendee,Standard,05/07/2021,219,Autumn,108,15.42857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B996881,A1065103,1,TRUE,0,24520,Attending,Attendee,Standard,05/07/2021,219,Autumn,65,9.285714286
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B996889,A1065111,1,TRUE,0,24507,Attending,Attendee,Standard,05/07/2021,219,Autumn,66,9.428571429
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996906,A1065128,1,TRUE,0,24442,Attending,Attendee,Standard,05/07/2021,219,Autumn,59,8.428571429
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR996912,A1065134,1,TRUE,0,24463,Attending,Attendee,Standard,05/07/2021,219,Autumn,108,15.42857143
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996913,A1065135,1,TRUE,0,24442,Attending,Attendee,Standard,05/07/2021,219,Autumn,59,8.428571429
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996926,A1065148,1,TRUE,0,24442,Attending,Attendee,Standard,06/07/2021,219,Autumn,58,8.285714286
Queer Homemaking I,22/10/2021,Reading Group,B996939,A1065161,1,TRUE,0,24071,Attending,Attendee,Standard,06/07/2021,219,Autumn,108,15.42857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B996954,A1065176,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B996959,A1065181,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B996961,A1065183,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B996962,A1065184,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996964,A1065186,1,TRUE,0,24442,Attending,Attendee,Standard,06/07/2021,219,Autumn,58,8.285714286
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B996969,A1065191,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Renaissance Italian Intensive,20/09/2021,Short Course,B996970,A1065192,1,TRUE,140,24513,Attending,Standard,Standard,06/07/2021,219,Autumn,76,10.85714286
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B996976,A1065198,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B996977,A1065199,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B996978,A1065200,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B996981,A1065203,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B996983,A1065205,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B996984,A1065206,1,TRUE,0,24442,Attending,Attendee,Standard,06/07/2021,219,Autumn,58,8.285714286
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B996986,A1065208,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B996990,A1065213,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B996991,A1065214,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B996992,A1065215,1,TRUE,0,24507,Attending,Attendee,Standard,06/07/2021,219,Autumn,65,9.285714286
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B996997,A1065220,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B996998,A1065221,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B996999,A1065222,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B997000,A1065223,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B997002,A1065225,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B997005,A1065228,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B997006,A1065229,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B997008,A1065231,1,TRUE,0,24442,Attending,Attendee,Standard,06/07/2021,219,Autumn,58,8.285714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B997010,A1065233,1,TRUE,0,24442,Attending,Attendee,Standard,06/07/2021,219,Autumn,58,8.285714286
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR997011,A1065234,1,TRUE,0,24463,Attending,Attendee,Standard,06/07/2021,219,Autumn,107,15.28571429
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B997013,A1065236,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B997016,A1065239,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B997017,A1065240,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B997022,A1065245,1,TRUE,0,24442,Attending,Attendee,Standard,06/07/2021,219,Autumn,58,8.285714286
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B997023,A1065246,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR997026,A1065249,1,TRUE,0,24463,Attending,Attendee,Standard,06/07/2021,219,Autumn,107,15.28571429
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B997027,A1065250,1,TRUE,0,24442,Attending,Attendee,Standard,06/07/2021,219,Autumn,58,8.285714286
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B997028,A1065251,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B997038,A1065261,1,TRUE,0,24442,Attending,Attendee,Standard,06/07/2021,219,Autumn,58,8.285714286
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B997061,A1065284,1,TRUE,0,24507,Attending,Attendee,Standard,06/07/2021,219,Autumn,65,9.285714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B997062,A1065285,1,TRUE,0,24442,Attending,Attendee,Standard,06/07/2021,219,Autumn,58,8.285714286
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B997068,A1065291,1,TRUE,0,24520,Attending,Attendee,Standard,06/07/2021,219,Autumn,64,9.142857143
Beginners Renaissance Latin Intensive,20/09/2021,Short Course,B997081,A1065304,1,TRUE,125,24496,Attending,Warburg staff/external students/unwaged,Warburg staff/external students/unwaged,07/07/2021,219,Autumn,75,10.71428571
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B997084,A1065307,1,TRUE,0,24442,Attending,Attendee,Standard,07/07/2021,219,Autumn,57,8.142857143
